county,state,county_seat,parcel_number,owner_name,property_address,city,zip,amount_due,sale_date,sale_number,source_url,date_scraped,notes
Shelby,TN,Memphis,050070  00021,,100 E GAGE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=050070  00021 | Alt parcel: 05007000000210
Shelby,TN,Memphis,029102  00019,,0 JOSEPHINE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=029102  00019 | Alt parcel: 02910200000190
Shelby,TN,Memphis,060104  00033,,1704 LAPALOMA,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=060104  00033 | Alt parcel: 06010400000330
Shelby,TN,Memphis,070029  00036,,0 STEELE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=070029  00036 | Alt parcel: 07002900000360
Shelby,TN,Memphis,094401 F00107,,2922 MEADOWFAIR,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=094401 F00107 | Alt parcel: 0944010F001070
Shelby,TN,Memphis,M0126   00320,,0 BATEMAN,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=M0126   00320 | Alt parcel: M0126000003200
Shelby,TN,Memphis,020015  00002,,1253 N PARKWAY,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=020015  00002 | Alt parcel: 02001500000020
Shelby,TN,Memphis,021057  00009,,1241 SMITH,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=021057  00009 | Alt parcel: 02105700000090
Shelby,TN,Memphis,042035  00007,,2315 HUNTER,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=042035  00007 | Alt parcel: 04203500000070
Shelby,TN,Memphis,090005  00021,,3385 SPRING WATER,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=090005  00021 | Alt parcel: 09000500000210
Shelby,TN,Memphis,073041 K00007,,3411 DUNGREEN,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=073041 K00007 | Alt parcel: 0730410K000070
Shelby,TN,Memphis,082001  00039,,3481 COOK,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=082001  00039 | Alt parcel: 08200100000390
Shelby,TN,Memphis,044034  00031,,3197 MADRID,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=044034  00031 | Alt parcel: 04403400000310
Shelby,TN,Memphis,074037 H00053,,3518 BOXDALE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=074037 H00053 | Alt parcel: 0740370H000530
Shelby,TN,Memphis,041013  00013,,1435 BRITTON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=041013  00013 | Alt parcel: 04101300000130
Shelby,TN,Memphis,069056  00050C,,1133 SAUNDERS,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=069056  00050C | Alt parcel: 0690560000050C
Shelby,TN,Memphis,D0109   00245,,9645 DEADFALL,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=D0109   00245 | Alt parcel: D0109000002450
Shelby,TN,Memphis,042033  00025,,2268 HUNTER,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=042033  00025 | Alt parcel: 04203300000250
Shelby,TN,Memphis,026037  00031,,965 E TRIGG,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=026037  00031 | Alt parcel: 02603700000310
Shelby,TN,Memphis,074037 H00134,,3550 BOXDALE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=074037 H00134 | Alt parcel: 0740370H001340
Shelby,TN,Memphis,043078  00037,,3582 BAYLISS,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=043078  00037 | Alt parcel: 04307800000370
Shelby,TN,Memphis,053029  00007,,1535 STACEY,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=053029  00007 | Alt parcel: 05302900000070
Shelby,TN,Memphis,025057  00015,,520 S PARKWAY E,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=025057  00015 | Alt parcel: 02505700000150
Shelby,TN,Memphis,075087  00057,,395 ARGO,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=075087  00057 | Alt parcel: 07508700000570
Shelby,TN,Memphis,079161  00021,,0 S BANNOCK,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=079161  00021 | Alt parcel: 07916100000210
Shelby,TN,Memphis,084010 C00017,,3164 HIGHMEADOW,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=084010 C00017 | Alt parcel: 0840100C000170
Shelby,TN,Memphis,059003  00042,,2928 N RADFORD,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=059003  00042 | Alt parcel: 05900300000420
Shelby,TN,Memphis,013050  00008,,337 E MCLEMORE,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=013050  00008 | Alt parcel: 01305000000080
Shelby,TN,Memphis,025012  00011,,0 HAMPTON,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=025012  00011 | Alt parcel: 02501200000110
Shelby,TN,Memphis,046002  00032C,,3550 WATAUGA,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=046002  00032C | Alt parcel: 0460020000032C
Shelby,TN,Memphis,082010  00077Z,,0 BEACON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=082010  00077Z | Alt parcel: 0820100000077Z
Shelby,TN,Memphis,059032  00082,,0 PENDLETON,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=059032  00082 | Alt parcel: 05903200000820
Shelby,TN,Memphis,074037 H00048,,3514 BOXDALE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=074037 H00048 | Alt parcel: 0740370H000480
Shelby,TN,Memphis,078004  00029,,3348 FONTAINE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=078004  00029 | Alt parcel: 07800400000290
Shelby,TN,Memphis,095317 Z00005,,2232 BELIN,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=095317 Z00005 | Alt parcel: 0953170Z000050
Shelby,TN,Memphis,061016  00004,,811 CELLA,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=061016  00004 | Alt parcel: 06101600000040
Shelby,TN,Memphis,074037 H00111,,3542 BOXDALE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=074037 H00111 | Alt parcel: 0740370H001110
Shelby,TN,Memphis,054011  00016,,1019 VAUGHN,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=054011  00016 | Alt parcel: 05401100000160
Shelby,TN,Memphis,D0114  O00003,,8055 RANKIN BRANCH,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=D0114  O00003 | Alt parcel: D011400O000030
Shelby,TN,Memphis,021063  00014,,1279 EMPIRE,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=021063  00014 | Alt parcel: 02106300000140
Shelby,TN,Memphis,054033  00042,,4372 FERNDALE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=054033  00042 | Alt parcel: 05403300000420
Shelby,TN,Memphis,074037 H00105,,3540 BOXDALE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=074037 H00105 | Alt parcel: 0740370H001050
Shelby,TN,Memphis,D0138   00012,,0,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=D0138   00012 | Alt parcel: D0138000000120
Shelby,TN,Memphis,025040  00009,,519 E MCLEMORE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=025040  00009 | Alt parcel: 02504000000090
Shelby,TN,Memphis,025042  00051,,0 SIMPSON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=025042  00051 | Alt parcel: 02504200000510
Shelby,TN,Memphis,041052  00084,,2122 STOVALL,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=041052  00084 | Alt parcel: 04105200000840
Shelby,TN,Memphis,073036  00053C,,4080 NEW GETWELL,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=073036  00053C | Alt parcel: 0730360000053C
Shelby,TN,Memphis,A0161   00094,,0 CYPRESS RIDGE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=A0161   00094 | Alt parcel: A0161000000940
Shelby,TN,Memphis,075022  00050,,824 W NONCONNAH,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=075022  00050 | Alt parcel: 07502200000500
Shelby,TN,Memphis,088013  00009,,5198 YELLOWOOD,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=088013  00009 | Alt parcel: 08801300000090
Shelby,TN,Memphis,090032  00043,,4150 KERWIN,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=090032  00043 | Alt parcel: 09003200000430
Shelby,TN,Memphis,041020  00153,,1771 MARBLE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=041020  00153 | Alt parcel: 04102000001530
Shelby,TN,Memphis,076088  00039,,5033 HILLBROOK,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=076088  00039 | Alt parcel: 07608800000390
Shelby,TN,Memphis,082023  00031,,4040 MOSSVILLE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=082023  00031 | Alt parcel: 08202300000310
Shelby,TN,Memphis,078047  00027,,1368 LEHR,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=078047  00027 | Alt parcel: 07804700000270
Shelby,TN,Memphis,071048 A00023,,2263 DURHAM,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=071048 A00023 | Alt parcel: 0710480A000230
Shelby,TN,Memphis,059031  00027,,2873 BREWER,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=059031  00027 | Alt parcel: 05903100000270
Shelby,TN,Memphis,060170  00019M,,1219 HAVEN CL,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=060170  00019M | Alt parcel: 0601700000019M
Shelby,TN,Memphis,C0233T A00070,,1136 SUNRIVER,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=C0233T A00070 | Alt parcel: C0233T0A000700
Shelby,TN,Memphis,059027  00017,,2897 SEMMES,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=059027  00017 | Alt parcel: 05902700000170
Shelby,TN,Memphis,075005  00013,,3077 S MEADOWBROOK,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=075005  00013 | Alt parcel: 07500500000130
Shelby,TN,Memphis,060222  00016M,,3157 BRENMARDA,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=060222  00016M | Alt parcel: 0602220000016M
Shelby,TN,Memphis,082010  00200,,0 W FIELDS,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=082010  00200 | Alt parcel: 08201000002000
Shelby,TN,Memphis,073105  00034,,4530 SUMNERS WELLS,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=073105  00034 | Alt parcel: 07310500000340
Shelby,TN,Memphis,075087  00156,,3549 NEW HORN LAKE,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=075087  00156 | Alt parcel: 07508700001560
Shelby,TN,Memphis,068001  00039,,0 VIRGINIA RUN,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=068001  00039 | Alt parcel: 06800100000390
Shelby,TN,Memphis,067005  00003,,1015 S WHITE STATION,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=067005  00003 | Alt parcel: 06700500000030
Shelby,TN,Memphis,085004  00070,,3176 RALEIGH-MILLINGTON,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=085004  00070 | Alt parcel: 08500400000700
Shelby,TN,Memphis,021050  00003,,1189 BREEDLOVE,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=021050  00003 | Alt parcel: 02105000000030
Shelby,TN,Memphis,047081  00020,,2753 FILMORE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=047081  00020 | Alt parcel: 04708100000200
Shelby,TN,Memphis,082044  00053,,1132 S MARGARET,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=082044  00053 | Alt parcel: 08204400000530
Shelby,TN,Memphis,043039  00028,,1484 BROOKINS,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=043039  00028 | Alt parcel: 04303900000280
Shelby,TN,Memphis,072047  00016,,0 CHANDLER,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=072047  00016 | Alt parcel: 07204700000160
Shelby,TN,Memphis,061002  00026,,2366 SARATOGA,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=061002  00026 | Alt parcel: 06100200000260
Shelby,TN,Memphis,082062  00011,,4805 S DODD,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=082062  00011 | Alt parcel: 08206200000110
Shelby,TN,Memphis,027008  00033,,738 ZILPHIA,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=027008  00033 | Alt parcel: 02700800000330
Shelby,TN,Memphis,015011  00013,,725 SNOWDEN,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=015011  00013 | Alt parcel: 01501100000130
Shelby,TN,Memphis,024052  00021,,1402 HORACE,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=024052  00021 | Alt parcel: 02405200000210
Shelby,TN,Memphis,059025  00002,,2975 LAMAR,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=059025  00002 | Alt parcel: 05902500000020
Shelby,TN,Memphis,075133  00017,,4288 WESTMONT,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=075133  00017 | Alt parcel: 07513300000170
Shelby,TN,Memphis,059094  00023,,1314 S GREER,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=059094  00023 | Alt parcel: 05909400000230
Shelby,TN,Memphis,082044  00020,,5096 S CLINTON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=082044  00020 | Alt parcel: 08204400000200
Shelby,TN,Memphis,059066  00040,,930 SEMMES,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=059066  00040 | Alt parcel: 05906600000400
Shelby,TN,Memphis,074037 H00081,,3530 BOXDALE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=074037 H00081 | Alt parcel: 0740370H000810
Shelby,TN,Memphis,093406 A00144,,4048 LACEWOOD,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=093406 A00144 | Alt parcel: 0934060A001440
Shelby,TN,Memphis,042056  00013,,1357 STANDRIDGE,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=042056  00013 | Alt parcel: 04205600000130
Shelby,TN,Memphis,A0142W A00002,,12441 ELDERTON,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=A0142W A00002 | Alt parcel: A0142W0A000020
Shelby,TN,Memphis,060054  00015,,2079 WARREN,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=060054  00015 | Alt parcel: 06005400000150
Shelby,TN,Memphis,047039  00012,,2501 KIMBALL,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=047039  00012 | Alt parcel: 04703900000120
Shelby,TN,Memphis,025046  00002,,709 LUCY,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=025046  00002 | Alt parcel: 02504600000020
Shelby,TN,Memphis,036046  00002,,1735 JACKSON,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=036046  00002 | Alt parcel: 03604600000020
Shelby,TN,Memphis,082057  00007,,5071 HILL,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=082057  00007 | Alt parcel: 08205700000070
Shelby,TN,Memphis,034042  00009,,1572 GABAY,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=034042  00009 | Alt parcel: 03404200000090
Shelby,TN,Memphis,074037 H00097,,3536 BOXDALE,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=074037 H00097 | Alt parcel: 0740370H000970
Shelby,TN,Memphis,091065  00013,,455 N SANGA,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=091065  00013 | Alt parcel: 09106500000130
Shelby,TN,Memphis,C0244  A00640,,0 WINCHESTER,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=C0244  A00640 | Alt parcel: C024400A006400
Shelby,TN,Memphis,041054  00016,,2252 LYON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=041054  00016 | Alt parcel: 04105400000160
Shelby,TN,Memphis,070029  00017C,,0 HENDERSON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=070029  00017C | Alt parcel: 0700290000017C
Shelby,TN,Memphis,075242  00001,,0 TWELFTH,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=075242  00001 | Alt parcel: 07524200000010
Shelby,TN,Memphis,IHE0003T000000,,3000 BARRON,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=IHE0003T000000 | Alt parcel: IHE0003T000000
Shelby,TN,Memphis,079061 A00017,,4919 WHITWORTH,Memphis,,,2026-10-27,TS2302,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=079061 A00017 | Alt parcel: 0790610A000170
Shelby,TN,Memphis,093511 A00054,,3786 EDDINGTON,Memphis,,,2026-10-27,TS2301,https://scgpublic.s3.amazonaws.com/TaxSaleExtract.csv,2026-06-19,GIS: http://gis.register.shelby.tn.us/?parcelid=093511 A00054 | Alt parcel: 0935110A000540
